property,object,subject,DBPEDIA_COUNTRY
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ppdp1995,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/canadianai2008,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/desrist2015,Ireland,http://dbpedia.org/resource/Republic_of_Ireland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ramics2008,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/cvbia2005,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/fmoods2007,Cyprus,http://dbpedia.org/resource/Cyprus
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/esec1993,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ramics2014,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/canadianai2011,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/artsit2011,Denmark,http://dbpedia.org/resource/Denmark
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/icqt2009,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/apweb2013,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/bigda2013,India,http://dbpedia.org/resource/India
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/qofis2000,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/fdm2014,Bulgaria,http://dbpedia.org/resource/Bulgaria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adhoc-now2015,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/scm1999,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/fmoods2006,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/concur1988,FRG,
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/waim2006,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/quantumcomm2009,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/waim2001,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/xpu2003,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aswc2009,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/qosa2008,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/c2si2015,Morocco,http://dbpedia.org/resource/Morocco
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/canadianai2001,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/spatial_cognition2006,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mhci2004,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/autonomics2009,Cyprus,http://dbpedia.org/resource/Cyprus
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/concur1984,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/hci-vis2005,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isca2010,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/canadianai1998,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/tmw1990,Sweden,http://dbpedia.org/resource/Sweden
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/fuzzy1997,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aisc1998,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adt1998,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/spin2011,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ppdp1993,Estonia,http://dbpedia.org/resource/Estonia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ipcat2012,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/abz1997,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/sdb2001,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/icqt2006,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiai2005,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/pvm2004,Hungary,http://dbpedia.org/resource/Hungary
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mirage2009,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/bigda2012,India,http://dbpedia.org/resource/India
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/canadianai2005,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/flai1993,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/asea2009,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mcss-mult2011,Poland,http://dbpedia.org/resource/Poland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/monami2013,Ireland,http://dbpedia.org/resource/Republic_of_Ireland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/cdb2004,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/optimization_techniques1974,Russia,http://dbpedia.org/resource/Russia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/psivt2009,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/wae2001,Denmark,http://dbpedia.org/resource/Denmark
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/greenets2011,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/icits2011,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/asea2010,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/fg2009,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/automata2013,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsos2009,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ambisys2011,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/apn1985,Finland,http://dbpedia.org/resource/Finland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/bigda2014,India,http://dbpedia.org/resource/India
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ishpc2000,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/rcg2009,Hungary,http://dbpedia.org/resource/Hungary
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/lsps2000,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/tridentcom2011,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/fm1998,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ictinnovations2010,Macedonia,http://dbpedia.org/resource/Republic_of_Macedonia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/greenets2012,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/acpn1986,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iccl22013,Denmark,http://dbpedia.org/resource/Denmark
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/sdb2011,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/canadianai1996,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2001,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iccl22012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/sewcn2009,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iccci2013,Romania,http://dbpedia.org/resource/Romania
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/icwl2015,China,http://dbpedia.org/resource/China
